wallsMaterial,floorNumber,floorsTotal,totalArea,kitchenArea,latitude,longitude,price
brick,16,16.0,120.7,12.0,55.813228,37.461481,26450000
monolith,2,17.0,129.0,15.0,55.781302000000004,37.45363,26500000
panel,7,17.0,120.0,14.0,55.782971999999994,37.475701,29000000
monolith,2,23.0,133.5,17.5,55.793242000000006,37.401042,32999999
monolith,7,49.0,126.0,20.0,55.806504000000004,37.449866,34500000
monolith,5,25.0,120.0,18.2,55.837272,37.458211,34500000
monolith,25,28.0,132.0,20.0,55.82001999999999,37.462953999999996,37500000
monolith,9,25.0,140.0,40.0,55.77014200000001,37.47368,39900000
monolith,31,31.0,135.0,13.0,55.769135,37.494521,40000000
monolith,20,22.0,133.0,13.4,55.784009999999995,37.470985,44800000
monolithBrick,4,22.0,120.0,20.0,55.809636,37.481927,45790000
monolith,8,23.0,120.0,24.4,55.793075,37.397979,65000000
monolith,2,10.0,140.0,12.0,55.88790699999999,37.402291,21600000
monolithBrick,2,15.0,147.3,14.3,55.809636,37.481927,36000000
monolithBrick,2,10.0,121.0,16.0,55.777758,37.457987,26900000
monolithBrick,16,23.0,134.0,26.0,55.774993,37.469782,27900000
monolithBrick,6,34.0,132.8,30.0,55.807981999999996,37.450845,36500000
monolith,27,33.0,134.5,11.0,55.809348,37.450863,42000000
monolith,13,32.0,133.0,16.0,55.79825699999999,37.48199,44900000
monolith,6,9.0,121.0,14.0,55.905729,37.387325,19300000
monolith,2,10.0,130.9,16.0,55.90114200000001,37.392814,19650000
monolithBrick,3,10.0,120.0,15.0,55.89945600000001,37.397584,20500000
brick,3,16.0,123.0,20.0,55.89050699999999,37.400917,21100000
monolith,12,23.0,132.0,14.0,55.909533999999994,37.388502,22000000
monolith,11,25.0,123.0,12.0,55.841488,37.380085,22000000
monolith,3,7.0,135.0,14.0,55.833491,37.357824,23400000
monolithBrick,11,18.0,130.0,10.0,55.909533999999994,37.388502,24000000
monolith,2,22.0,131.0,20.0,55.848558999999995,37.419045000000004,24203790
monolith,6,9.0,130.4,15.0,55.835397,37.358928999999996,24500000
monolith,3,22.0,130.0,13.0,55.848558999999995,37.419045000000004,24881880
brick,9,17.0,120.0,30.6,55.779074,37.456388000000004,24900000
block,1,17.0,133.5,22.0,55.817834999999995,37.464822999999996,25000000
block,4,9.0,148.0,12.0,55.833491,37.357824,25000000
monolith,3,22.0,139.0,13.0,55.848558999999995,37.419045000000004,25359000
monolith,4,22.0,139.0,15.0,55.848558999999995,37.419045000000004,25792440
monolith,2,20.0,121.0,18.0,55.777758,37.457987,26600000
monolithBrick,2,10.0,133.0,28.5,55.777758,37.457987,26600000
monolith,9,16.0,136.4,34.0,55.848558999999995,37.419045000000004,26500000
monolith,11,16.0,145.0,20.0,55.848558999999995,37.419045000000004,26700000
monolith,13,23.0,120.5,9.0,55.84196800000001,37.439733000000004,26999000
monolith,24,24.0,120.0,12.0,55.780102,37.452103,27000000
monolith,2,17.0,143.1,15.0,55.781302000000004,37.45363,27000000
monolith,16,18.0,134.0,26.0,55.774993,37.469782,27890000
panel,11,17.0,125.0,13.0,55.782971999999994,37.475701,29000000
brick,18,19.0,137.0,14.0,55.780561999999996,37.455687,29500000
monolith,4,17.0,125.0,11.0,55.78116,37.451060999999996,30000000
panel,5,14.0,145.0,24.6,55.788610999999996,37.447996999999994,30000000
monolith,4,20.0,120.2,18.9,55.77393000000001,37.470392,31500000
monolith,16,18.0,124.5,15.0,55.778264,37.462981,32000000
monolith,18,31.0,124.0,18.0,55.769135,37.494521,32100000
monolithBrick,8,17.0,132.2,15.0,55.781302000000004,37.45363,32800000
monolith,6,18.0,146.0,20.0,55.776801,37.471848,33000000
panel,3,5.0,140.0,18.0,55.797695,37.482906,33000000
monolithBrick,2,20.0,133.5,17.5,55.793242000000006,37.401042,32999999
monolithBrick,8,17.0,130.0,12.0,55.77474,37.469367999999996,33000000
monolith,15,23.0,148.0,24.0,55.798905000000005,37.484244,33000000
monolith,9,13.0,130.0,10.0,55.77474,37.469367999999996,33000000
monolith,27,36.0,121.0,15.0,55.762789,37.508984000000005,33900000
brick,7,7.0,120.7,8.8,55.803186,37.473222,34000000
monolith,11,24.0,120.0,21.5,55.785037,37.464221,34900000
monolithBrick,23,25.0,130.0,15.0,55.830513,37.458409,35000000
monolith,34,49.0,130.0,12.0,55.806504000000004,37.449866,36300000
monolithBrick,6,34.0,132.0,20.0,55.807981999999996,37.450845,36700000
monolithBrick,6,29.0,134.0,20.0,55.807981999999996,37.450845,36500000
monolithBrick,21,39.0,120.0,21.0,55.80304399999999,37.413197,36500000
monolith,24,35.0,121.0,15.0,55.807460999999996,37.448465,37000000
monolith,22,31.0,139.0,20.0,55.769135,37.494521,37000000
monolith,21,49.0,125.5,25.0,55.806504000000004,37.449866,37600000
monolith,25,30.0,132.0,20.0,55.82001999999999,37.462953999999996,38000000
monolith,6,13.0,127.0,20.0,55.77474,37.469367999999996,37900000
monolith,20,25.0,127.0,19.0,55.82001999999999,37.462953999999996,39000000
monolithBrick,40,49.0,126.0,25.0,55.806504000000004,37.449866,39800000
monolith,12,22.0,126.0,15.0,55.78035,37.450028,39800000
monolith,18,18.0,146.3,16.5,55.778264,37.462981,40000000
monolithBrick,9,9.0,140.0,25.0,55.760493999999994,37.518551,40650000
monolithBrick,7,19.0,140.7,16.5,55.76132,37.512505,41100000
monolith,35,40.0,128.9,18.0,55.774026,37.467221,41999999
monolithBrick,21,29.0,130.0,20.0,55.807981999999996,37.450845,41990000
panel,14,33.0,132.0,17.0,55.79825699999999,37.48199,43000000
monolith,6,31.0,133.9,16.0,55.79825699999999,37.48199,42900000
monolith,13,31.0,131.9,16.0,55.79825699999999,37.48199,42900000
monolith,11,40.0,126.0,20.0,55.774026,37.467221,42900000
panel,14,22.0,132.0,17.0,55.79825699999999,37.48199,43000000
monolithBrick,3,32.0,120.0,25.0,55.79825699999999,37.48199,43000000
monolith,12,29.0,120.0,19.0,55.802442000000006,37.412128,43700000
monolith,24,35.0,144.0,24.0,55.80826,37.448276,45000000
monolithBrick,26,40.0,126.0,14.0,55.807460999999996,37.448465,45000000
monolith,14,32.0,133.0,20.0,55.79825699999999,37.48199,47000000
monolith,19,25.0,140.3,18.3,55.77014200000001,37.47368,47500000
monolithBrick,3,13.0,132.7,20.6,55.792124,37.484092,49000000
monolithBrick,20,27.0,139.0,15.0,55.774426,37.461831,49146239
monolith,17,40.0,134.0,22.0,55.774026,37.467221,51500000
monolith,17,22.0,127.1,12.6,55.784009999999995,37.470985,52000000
brick,15,20.0,122.0,20.0,55.795535,37.493111,52000000
monolith,4,4.0,124.3,18.4,55.832682,37.468793,52500000
monolithBrick,38,42.0,140.0,35.0,55.806504000000004,37.449866,52900000
monolithBrick,5,6.0,148.0,20.0,55.828941,37.468784,65000000
monolith,3,6.0,143.7,10.1,55.828941,37.468784,65000000
monolith,16,17.0,121.9,9.6,55.896770999999994,37.397907000000004,23000000
brick,3,7.0,144.0,14.0,55.898654,37.397234000000005,24499000
panel,12,22.0,143.5,10.1,55.775824,37.466628,24900000
monolith,10,19.0,120.6,10.0,55.78116,37.451060999999996,26000000
monolithBrick,14,14.0,145.0,11.0,55.901697,37.388313000000004,26500000
monolith,2,10.0,121.0,14.2,55.777758,37.457987,27000000
stalin,6,7.0,142.0,15.0,55.827397999999995,37.435053,27590000
monolithBrick,6,11.0,126.7,14.1,55.893854000000005,37.389607,28600000
monolith,5,22.0,122.3,14.0,55.770375,37.489859,29900000
monolith,8,16.0,140.0,22.0,55.817834999999995,37.464822999999996,30000000
brick,2,12.0,140.0,25.0,55.848155000000006,37.431594,30000000
monolith,4,8.0,125.0,16.0,55.883590000000005,37.386328000000006,32000000
monolith,17,22.0,130.4,15.7,55.848558999999995,37.419045000000004,32000000
monolith,4,34.0,121.0,15.0,55.769135,37.494521,32550000
monolith,7,17.0,132.2,14.6,55.781302000000004,37.45363,32800000
monolith,6,34.0,123.3,16.0,55.769135,37.494521,33300000
monolith,24,32.0,125.0,20.0,55.77385400000001,37.471973,35000000
monolith,35,49.0,120.0,15.0,55.806504000000004,37.449866,36300000
monolith,9,48.0,127.0,18.0,55.806504000000004,37.449866,36900000
monolithBrick,20,22.0,144.0,26.0,55.781514,37.472215999999996,38000000
monolith,29,32.0,150.0,20.0,55.79825699999999,37.48199,49990000
monolith,22,27.0,150.0,35.0,55.795853,37.485538,49700000
monolithBrick,3,6.0,160.0,30.0,55.828941,37.468784,57900000
monolith,11,17.0,150.0,20.0,55.784516,37.460529,30500000
monolith,4,14.0,155.0,35.0,55.796526,37.486859,40900000
monolithBrick,6,21.0,167.0,39.0,55.794138000000004,37.484676,53000000
monolithBrick,6,17.0,157.0,18.0,55.792124,37.484092,55000000
monolithBrick,3,17.0,161.8,24.0,55.805795999999994,37.465775,39900000
monolithBrick,3,13.0,151.0,20.0,55.796526,37.486859,40900000
monolithBrick,8,19.0,168.0,25.0,55.762789,37.508984000000005,50000000
monolith,20,27.0,150.0,20.0,55.795853,37.485538,65000000
monolithBrick,2,6.0,150.0,13.0,55.827737,37.467284,71000000
monolith,9,9.0,150.3,13.4,55.835953,37.357124,28000000
monolith,15,24.0,158.2,15.2,55.798905000000005,37.484244,32990000
monolith,15,23.0,158.2,15.2,55.798905000000005,37.484244,32990000
monolith,44,48.0,150.0,15.0,55.780846,37.449146999999996,38500000
monolith,13,17.0,160.0,16.0,55.773768000000004,37.469009,47900000
panel,14,23.0,160.0,40.0,55.819949,37.465892,51900000
monolithBrick,6,17.0,157.0,18.0,55.792124,37.484092,55000000
monolith,3,6.0,160.0,20.0,55.828941,37.468784,57900000
monolith,43,48.0,150.0,19.6,55.780846,37.449146999999996,35000000
monolith,4,5.0,160.0,20.0,55.885953,37.400387,33900000
monolith,4,17.0,160.0,20.0,55.773768000000004,37.469009,43500000
monolith,4,5.0,163.0,24.0,55.829552,37.363186999999996,30000000
monolithBrick,3,26.0,169.0,30.0,55.77310500000001,37.463628,31990000
monolithBrick,5,8.0,151.0,21.4,55.883176,37.387442,33500000
monolith,2,20.0,158.0,10.6,55.777758,37.457987,37000000
monolithBrick,44,48.0,150.0,13.0,55.780846,37.449146999999996,38500000
monolith,7,8.0,160.0,26.0,55.899981000000004,37.377021,39500000
monolithBrick,4,17.0,162.9,24.2,55.805795999999994,37.465775,40000000
brick,4,16.0,163.0,25.0,55.805795999999994,37.465775,40000000
monolith,11,23.0,155.0,24.0,55.798905000000005,37.484244,41990000
monolith,5,25.0,160.0,20.0,55.775645999999995,37.459505,43000000
monolithBrick,16,32.0,154.9,22.0,55.79825699999999,37.48199,42900000
monolithBrick,10,23.0,165.3,16.5,55.794188,37.405148,43499000
panel,22,48.0,164.9,15.3,55.780846,37.449146999999996,43700000
monolithBrick,5,32.0,154.0,20.0,55.807460999999996,37.448465,45000000
monolith,12,35.0,150.0,18.0,55.807460999999996,37.448465,47000000
monolith,30,39.0,168.0,30.0,55.806808,37.423482,49000000
monolith,6,23.0,160.0,26.5,55.819949,37.465892,49900000
monolith,6,39.0,155.0,10.0,55.806808,37.423482,52000000
monolith,9,19.0,168.0,60.0,55.762789,37.508984000000005,53000000
monolith,9,19.0,168.3,32.1,55.762789,37.508984000000005,53000000
monolithBrick,24,34.0,160.0,15.0,55.807981999999996,37.450845,53000000
monolith,13,17.0,158.0,30.0,55.773768000000004,37.469009,54000000
monolith,13,17.0,158.0,30.0,55.773768000000004,37.469009,54000000
monolithBrick,29,29.0,160.0,25.0,55.802442000000006,37.412128,55000000
monolith,30,37.0,158.0,20.0,55.76132,37.512505,55000000
monolithBrick,9,32.0,150.0,32.0,55.807460999999996,37.448465,56000000
monolith,14,48.0,157.0,15.0,55.780846,37.449146999999996,57000000
monolithBrick,21,22.0,165.0,20.0,55.792766,37.487856,60000000
monolithBrick,7,12.0,162.0,20.0,55.792124,37.484092,60000000
monolith,22,31.0,150.0,18.0,55.79825699999999,37.48199,61432799
monolithBrick,5,16.0,160.0,30.0,55.792124,37.484092,64000000
monolithBrick,13,32.0,168.0,20.0,55.807981999999996,37.450845,72800000
monolith,36,36.0,163.0,13.0,55.762789,37.508984000000005,90000000
monolithBrick,6,21.0,150.0,25.0,55.853131999999995,37.450611,26000000
panel,14,25.0,150.0,15.0,55.836681000000006,37.456406,26000000
monolith,25,25.0,153.3,10.0,55.840791,37.379042999999996,26000000
monolith,2,10.0,158.0,15.0,55.833491,37.357824,31990000
monolith,16,17.0,157.0,16.0,55.781302000000004,37.45363,32000000
monolith,8,8.0,167.8,14.2,55.898876,37.379177,35000000
monolith,14,23.0,164.0,12.0,55.798905000000005,37.484244,36000000
monolith,19,20.0,155.0,11.0,55.781514,37.472215999999996,37000000
monolith,4,17.0,160.0,20.0,55.773768000000004,37.469009,43500000
monolith,4,17.0,160.0,14.0,55.773768000000004,37.469009,43700000
monolith,19,24.0,150.0,18.0,55.809636,37.481927,44900000
monolithBrick,7,22.0,160.0,16.0,55.809636,37.481927,45000000
monolith,15,23.0,151.2,55.4,55.819949,37.465892,45000000
monolith,13,34.0,160.0,30.0,55.807981999999996,37.450845,46500000
monolith,32,37.0,163.3,31.4,55.806808,37.423482,48700000
monolith,41,48.0,150.0,25.0,55.780846,37.449146999999996,49700000
brick,1,3.0,160.0,20.0,55.801207,37.469503,50000000
monolithBrick,5,22.0,167.0,23.0,55.794138000000004,37.484676,54000000
monolithBrick,9,32.0,154.0,15.0,55.809084999999996,37.448482,55000000
monolithBrick,9,32.0,154.2,14.6,55.809084999999996,37.448482,60000000
monolithBrick,21,27.0,167.5,17.0,55.792766,37.487856,69000000
monolithBrick,4,6.0,162.0,10.0,55.828419999999994,37.467805,84500000
monolithBrick,12,23.0,152.0,25.0,55.819949,37.465892,89077559
monolithBrick,5,6.0,160.0,25.0,55.828419999999994,37.467805,107000000
monolith,22,48.0,165.0,15.5,55.780846,37.449146999999996,39500000
monolith,38,48.0,173.0,20.0,55.780846,37.449146999999996,35000000
monolithBrick,15,16.0,170.0,40.0,55.808953,37.479205,50000000
monolithBrick,33,40.0,176.0,23.0,55.806504000000004,37.449866,50000000
monolith,20,22.0,170.0,20.0,55.793414,37.448617,83500000
monolith,17,19.0,185.0,20.0,55.78116,37.451060999999996,34500000
monolithBrick,41,48.0,172.0,20.0,55.780846,37.449146999999996,35500000
monolithBrick,7,24.0,194.1,11.0,55.798905000000005,37.484244,65000000
monolithBrick,9,32.0,180.0,25.0,55.807981999999996,37.450845,81500000
monolithBrick,29,40.0,176.0,23.0,55.806504000000004,37.449866,50000000
monolith,20,27.0,180.0,20.0,55.784617000000004,37.462784,32000000
monolith,10,10.0,178.0,52.0,55.777758,37.457987,43000000
monolith,17,27.0,174.0,19.0,55.774426,37.461831,51000000
monolith,3,48.0,170.0,15.0,55.780846,37.449146999999996,55000000
monolithBrick,3,9.0,186.0,15.0,55.895242,37.399713,28000000
monolith,15,48.0,173.0,20.2,55.780846,37.449146999999996,39900000
brick,7,12.0,171.5,13.5,55.845203000000005,37.435016999999995,40490000
monolith,33,39.0,170.0,35.0,55.806808,37.423482,47500000
monolith,27,34.0,184.0,70.0,55.80741999999999,37.450162,47500000
monolithBrick,15,16.0,170.0,40.0,55.808953,37.479205,50000000
monolith,27,39.0,180.0,40.0,55.806808,37.423482,50000000
brick,3,11.0,170.0,20.0,55.792124,37.484092,49999999
monolith,13,24.0,190.0,42.0,55.798905000000005,37.484244,51990000
monolith,4,5.0,185.0,24.0,55.777758,37.457987,52000000
monolith,29,32.0,187.0,34.0,55.80741999999999,37.450162,54900000
monolithBrick,18,29.0,176.0,25.0,55.807981999999996,37.450845,54990000
monolithBrick,29,34.0,190.0,30.0,55.80741999999999,37.450162,55000000
monolithBrick,29,34.0,187.0,20.0,55.80741999999999,37.450162,54900000
monolithBrick,27,35.0,177.0,35.0,55.807981999999996,37.450845,58000000
monolithBrick,28,49.0,172.0,20.0,55.806504000000004,37.449866,59000000
monolithBrick,28,40.0,172.0,18.0,55.807460999999996,37.448465,61432799
monolithBrick,25,26.0,190.0,35.0,55.80826,37.448276,61900000
monolithBrick,7,21.0,175.0,20.0,55.792766,37.487856,65000000
monolithBrick,12,34.0,178.0,40.0,55.807981999999996,37.450845,81500000
monolith,18,18.0,183.0,25.2,55.894606,37.400071999999994,29990000
monolith,4,17.0,178.0,15.0,55.781302000000004,37.45363,30000000
brick,3,5.0,190.0,20.0,55.837256999999994,37.356154,31000000
brick,1,1.0,185.0,12.2,55.906243999999994,37.368317,32000000
monolith,41,48.0,172.0,20.1,55.780846,37.449146999999996,35500000
brick,3,12.0,170.0,15.0,55.845203000000005,37.435016999999995,39500000
monolith,16,17.0,180.0,25.0,55.776315000000004,37.474731,41000000
monolith,5,23.0,198.0,14.0,55.798905000000005,37.484244,43000000
monolith,5,25.0,172.0,12.0,55.775645999999995,37.459505,43000000
monolith,43,48.0,192.0,30.0,55.780846,37.449146999999996,45000000
monolith,12,17.0,170.0,22.0,55.814209,37.461903,62000000
monolith,27,34.0,176.0,30.0,55.807981999999996,37.450845,69000000
monolithBrick,3,3.0,170.0,13.0,55.821794999999995,37.487846999999995,87550000
monolithBrick,5,5.0,179.0,15.0,55.832682,37.468793,203179020
monolith,6,48.0,226.0,21.0,55.780846,37.449146999999996,46000000
monolithBrick,5,48.0,250.3,25.0,55.806504000000004,37.449866,100000000
monolithBrick,19,49.0,214.0,30.0,55.806504000000004,37.449866,58000000
monolithBrick,17,18.0,279.02,20.0,55.79748299999999,37.495096000000004,87682770
monolithBrick,22,32.0,275.0,30.0,55.80741999999999,37.450162,95000000
monolithBrick,15,16.0,263.02,26.0,55.79748299999999,37.495096000000004,76616679
monolith,6,49.0,290.0,12.0,55.806504000000004,37.449866,99900000
monolith,6,48.0,226.0,25.0,55.780846,37.449146999999996,46000000
monolith,20,22.0,240.0,30.0,55.793414,37.448617,105000000
monolithBrick,15,32.0,275.0,23.0,55.80741999999999,37.450162,150000000
monolith,6,48.0,226.0,20.0,55.780846,37.449146999999996,46000000
monolithBrick,30,33.0,216.0,28.4,55.809348,37.450863,53500000
monolith,17,20.0,223.0,12.0,55.795535,37.493111,75000000
monolith,18,34.0,270.0,20.0,55.80741999999999,37.450162,79800000
monolithBrick,5,32.0,250.3,25.2,55.807460999999996,37.448465,100000000
monolithBrick,5,7.0,236.6,18.0,55.833941,37.468478999999995,113650679
brick,6,13.0,204.9,15.0,55.792124,37.484092,65000000
monolith,27,39.0,217.0,30.5,55.806504000000004,37.449866,75000000
monolith,8,22.0,220.0,25.0,55.78035,37.450028,75000000
monolith,16,34.0,280.0,25.0,55.80741999999999,37.450162,180000000
monolith,25,30.0,260.0,20.0,55.82001999999999,37.462953999999996,33500000
monolith,2,3.0,200.0,13.0,55.83410799999999,37.359864,38000000
block,3,3.0,220.0,15.0,55.887421999999994,37.397449,39500000
monolith,6,48.0,226.0,21.0,55.780846,37.449146999999996,46000000
monolith,4,23.0,238.5,29.0,55.798905000000005,37.484244,48200000
monolith,29,37.0,208.0,20.0,55.806808,37.423482,48500000
monolithBrick,3,17.0,206.4,24.0,55.805795999999994,37.465775,50000000
monolithBrick,30,33.0,216.0,28.4,55.809348,37.450863,49900000
monolithBrick,3,16.0,208.0,25.0,55.805795999999994,37.465775,50000000
monolith,19,20.0,260.0,20.0,55.775645999999995,37.459505,49900000
monolith,19,25.0,260.0,20.0,55.775645999999995,37.459505,49900000
monolith,20,28.0,212.3,25.0,55.80826,37.448276,51000000
monolith,15,24.0,225.0,35.0,55.78035,37.450028,55000000
monolith,15,22.0,225.0,25.0,55.78035,37.450028,55000000
panel,4,4.0,220.0,25.0,55.848771,37.456927,62000000
monolith,21,30.0,205.0,25.0,55.809348,37.450863,62000000
monolithBrick,14,32.0,275.0,20.0,55.80741999999999,37.450162,65000000
monolith,22,25.0,212.0,15.0,55.780714,37.472054,64990000
monolith,35,48.0,215.0,21.0,55.780846,37.449146999999996,70950000
monolith,5,23.0,246.2,30.0,55.798905000000005,37.484244,74990000
monolithBrick,31,49.0,217.0,30.0,55.806504000000004,37.449866,75000000
monolithBrick,27,49.0,217.0,30.0,55.806504000000004,37.449866,75000000
monolithBrick,19,49.0,216.0,20.0,55.806504000000004,37.449866,75000000
monolithBrick,6,33.0,268.9,20.3,55.807460999999996,37.448465,80000000
monolith,27,29.0,230.0,21.0,55.802442000000006,37.412128,82000000
monolith,9,27.0,223.0,30.0,55.795853,37.485538,92500000
monolith,12,14.0,265.0,20.0,55.796526,37.486859,99000000
monolith,5,35.0,251.0,20.0,55.807460999999996,37.448465,100000000
monolithBrick,5,30.0,251.0,40.0,55.807460999999996,37.448465,100000000
monolithBrick,5,40.0,250.0,50.0,55.807460999999996,37.448465,100000000
monolithBrick,5,30.0,251.0,40.0,55.807460999999996,37.448465,100000000
monolith,5,35.0,251.0,13.0,55.807460999999996,37.448465,99999000
brick,12,14.0,257.0,20.0,55.796526,37.486859,105000000
monolithBrick,12,12.0,256.0,22.0,55.796526,37.486859,105000000
monolithBrick,1,4.0,230.0,30.0,55.824693,37.484424,120000000
monolith,15,34.0,275.2,22.0,55.809084999999996,37.448482,132080519
monolith,15,34.0,275.2,22.0,55.80741999999999,37.450162,132080519
brick,2,6.0,242.0,7.5,55.829598,37.46953,138000000
monolith,2,6.0,241.9,7.5,55.829598,37.46953,158000000
monolithBrick,5,32.0,226.6,27.7,55.809348,37.450863,45000000
monolithBrick,11,17.0,208.4,24.3,55.805795999999994,37.465775,48949999
monolithBrick,13,22.0,259.0,20.0,55.827156,37.455858,53000000
monolith,4,19.0,200.0,33.6,55.809636,37.481927,55000000
monolith,1,6.0,288.0,39.8,55.829632999999994,37.470455,64000000
monolith,4,4.0,240.0,30.0,55.848771,37.456927,65000000
monolith,10,30.0,220.0,28.0,55.80826,37.448276,67000000
monolith,10,22.0,225.0,40.0,55.78035,37.450028,69000000
